,타이틀,링크,회사명,태그,설명,태그1,태그2,태그3,태그4,태그5,태그6,태그7
766,전산 OP 모집(강동구/공부하면서 업무가능),/Recruit/GI_Read/42917617?rPageCode=SL&logpath=2,㈜씨에스플러스,"['경력무관', '학력무관', '서울강동구', '정규직', '2,800~3,500만원', '사원급외']","보안관제, 통신",경력무관,학력무관,서울강동구,정규직,"2,800~3,500만원",사원급외,
767,[쿠팡] 독산센터 PC 세팅/관리,/Recruit/GI_Read/42910572?rPageCode=SL&logpath=2,㈜엠아이티마스,"['신입·경력', '학력무관', '서울금천구', '정규직', '사원급외']",솔루션,신입·경력,학력무관,서울금천구,정규직,사원급외,,
768,UX/UI 디자이너를 모십니다,/Recruit/GI_Read/42911439?rPageCode=SL&logpath=2,㈜휴스테이션,"['경력무관', '학력무관', '서울마포구', '정규직', '팀원외']","UI·UX기획, figma",경력무관,학력무관,서울마포구,정규직,팀원외,,
769,[상시] 2023 전문연구요원 채용(병역특례)-C 개발,/Recruit/GI_Read/42967917?rPageCode=SL&logpath=21,(주)윈스,"['신입', '석사↑', '경기성남시', '정규직']","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",신입,석사↑,경기성남시,정규직,,,
770,[상시] 2023 전문연구요원 채용(병역특례),/Recruit/GI_Read/42967904?rPageCode=SL&logpath=21,(주)윈스,"['신입', '석사↑', '경기성남시', '정규직']","시스템구축, 인공지능, 보안관제, 네트워크관리, 정보보안, JAVA 개발, RDB/NoSQL",신입,석사↑,경기성남시,정규직,,,
771,2023년 상시채용(신입)-클라우드영업,/Recruit/GI_Read/42967899?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
772,2023년 R&D분야 경력/박사 채용(11차)-AI 음성인식/합성 기술개발,/Recruit/GI_Read/42967894?rPageCode=SL&logpath=21,케이티,"['경력', '대졸↑', '서울서초구', '정규직']","UAM, 음성인식, 딥러닝, 인공지능, LLM, R&D, 자연어처리(NLP), vlm, 회로설계, 로봇설계, 미들웨어, 기술개발",경력,대졸↑,서울서초구,정규직,,,
773,2023년 상시채용(신입)-서비스영업,/Recruit/GI_Read/42967893?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
774,2023년 상시채용(신입)-솔루션영업,/Recruit/GI_Read/42967887?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
775,2023년 상시채용(신입)-사업 제안,/Recruit/GI_Read/42967883?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
776,2023년 R&D분야 경력/박사 채용(11차)-Large AI 기술개발(Vision),/Recruit/GI_Read/42967875?rPageCode=SL&logpath=21,케이티,"['경력', '대졸↑', '서울서초구', '정규직']","UAM, 음성인식, 딥러닝, 인공지능, LLM, R&D, 자연어처리(NLP), vlm, 회로설계, 로봇설계, 미들웨어, 기술개발",경력,대졸↑,서울서초구,정규직,,,
777,2023년 상시채용(신입)-엔지니어,/Recruit/GI_Read/42967873?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
778,2023년 상시채용(신입)-취약점 분석,/Recruit/GI_Read/42967868?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
779,2023년 상시채용(신입)-보안관제,/Recruit/GI_Read/42967861?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
780,2023년 상시채용(신입)-C 개발,/Recruit/GI_Read/42967857?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
781,2023년 상시채용(신입),/Recruit/GI_Read/42967852?rPageCode=SL&logpath=21,(주)윈스,"['신입', '대졸↑', '전국', '정규직']","고객관리, 거래처관리, 솔루션영업, 시스템구축, 영업지원, 거래선개발관리, 보안관제, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원, 기술지원, 취약점 분석, JAVA 개발, RDB/NoSQL",신입,대졸↑,전국,정규직,,,
782,2023년 R&D분야 경력/박사 채용(11차)-Large AI 기술개발(NLP 및 멀티모달응용),/Recruit/GI_Read/42967851?rPageCode=SL&logpath=21,케이티,"['경력', '대졸↑', '서울서초구', '정규직']","UAM, 음성인식, 딥러닝, 인공지능, LLM, R&D, 자연어처리(NLP), vlm, 회로설계, 로봇설계, 미들웨어, 기술개발",경력,대졸↑,서울서초구,정규직,,,
783,2023년 상시채용(경력)-클라우드영업,/Recruit/GI_Read/42967847?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
784,2023년 상시채용(경력)-서비스영업,/Recruit/GI_Read/42967846?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
785,2023년 상시채용(경력)-솔루션영업(민간),/Recruit/GI_Read/42967840?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
786,2023년 상시채용(경력)-솔루션영업(공공),/Recruit/GI_Read/42967832?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
787,2023년 상시채용(경력)-사업 제안/수행,/Recruit/GI_Read/42967827?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
788,2023년 상시채용(경력)-클라우드 MSP,/Recruit/GI_Read/42967821?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
789,2023년 상시채용(경력)-엔지니어,/Recruit/GI_Read/42967813?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
790,2023년 상시채용(경력)-보안 컨설팅,/Recruit/GI_Read/42967810?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
791,2023년 상시채용(경력)-보안관제,/Recruit/GI_Read/42967802?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
792,2023년 상시채용(경력)-웹 개발,/Recruit/GI_Read/42967800?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
793,2023년 상시채용(경력)-서버백엔드 개발,/Recruit/GI_Read/42967796?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
794,2023년 상시채용(경력)-C 개발,/Recruit/GI_Read/42967791?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
795,2023년 상시채용(경력),/Recruit/GI_Read/42967787?rPageCode=SL&logpath=21,(주)윈스,"['경력', '전국', '정규직']","솔루션영업, 시스템구축, PL, 보안컨설팅, PM, 보안관제, 클라우드 시스템 구축/운영, 네트워크관리, 정보보안, 클라우드 영업, 서비스사업 영업, 기술지원",경력,전국,정규직,,,,
796,[ESTsoft] IT인프라 엔지니어 (경력),/Recruit/GI_Read/42966810?rPageCode=SL&logpath=21,㈜이스트소프트,"['경력5년↑', '학력무관', '서울서초구', '정규직']","펌웨어, 솔루션, 서버구축, 시스템운영, 시스템분석, asp, 서버관리, 소프트웨어개발",경력5년↑,학력무관,서울서초구,정규직,,,
797,대한주택관리사협회 직원 채용공고 (공제사업단-공제정보),/Recruit/GI_Read/42966770?rPageCode=SL&logpath=21,대한주택관리사협회,"['경력6년↑', '학력무관', '서울금천구', '계약직', '과장~차장급외']",협회,경력6년↑,학력무관,서울금천구,계약직,과장~차장급외,,
798,2023년 하반기 TmaxGroup 신입/경력 대규모 채용,/Recruit/GI_Read/42964742?rPageCode=SL&logpath=21,티맥스그룹,"['신입·경력', '대졸↑', '경기성남시', '정규직']","네트워크관리, BigData, 빅데이터, 기업홍보, 디지털마케팅, SI개발, DataWarehouse, 인터페이스, UI·UX기획, 데이터분석, 영상제작, SI개발, 솔루션, 아바타디자인, 서버구축, 시스템분석, 시스템운영, 제안·컨설팅, 서버관리, 챗봇, 3D설계, 광고기획, 시스템운영, 웹컨설팅, 정보통신·IT, 사업기획, 시스템분석, 정보보안, 모바일디자인, 앱기획, SI개발, UI·UX기획, 네트워크관리, 애니메이션, R&D, 클라이언트, 콘텐츠기획, SI개발, 시스템설계, 증강현실, 전략기획, 솔루션스아키텍트, 디지털디자인, 시장분석, OLAP, 클라우드개발자, GUI, 반도체·LCD, 아키텍처, 이벤트기획, 서버구축, 시스템설계, UI·UX기획, 서비스기획, 시장조사, 서버관리, 음성인식, 클라우드아키텍트, 콘텐츠기획, 경영기획, 네트워크관리, 소프트웨어개발, 시장분석, 가상현실, HTTP, 모션그래픽, 메타버스",신입·경력,대졸↑,경기성남시,정규직,,,
799,컨설팅부문 Cloud Data 개발 컨설턴트,/Recruit/GI_Read/42965942?rPageCode=SL&logpath=21,한영회계법인,"['경력2년↑', '대졸↑', '서울영등포구', '정규직']","회계법인, 데이터분석, 클라우드개발자",경력2년↑,대졸↑,서울영등포구,정규직,,,
800,금융감사부문 FAAS 내부회계관리 정규직 전환형 인턴,/Recruit/GI_Read/42965744?rPageCode=SL&logpath=21,한영회계법인,"['신입', '대졸↑', '서울영등포구', '인턴']","데이터관리, 회계법인, 데이터시각화, 회계감사, 데이터분석, 분석모델링",신입,대졸↑,서울영등포구,인턴,,,
801,[보안관제센터] 보안관제/악성코드분석 경력 채용 (광주/나주),/Recruit/GI_Read/42965525?rPageCode=SL&logpath=21,㈜이글루코퍼레이션,"['경력1년↑', '초대졸↑', '전남나주시외', '정규직', '팀원']","시스템운영, 정보보안, 보안관제, 정보보안",경력1년↑,초대졸↑,전남나주시외,정규직,팀원,,
802,[한미약품 관계사] (주)제이브이엠 SW팀(머신비전/영상처리) 모집,/Recruit/GI_Read/42965516?rPageCode=SL&logpath=21,㈜제이브이엠,"['경력5년↑', '학력무관', '대구달서구외', '정규직']","딥러닝, 인공지능, 클라이언트, 의료기기, 아키텍처, 모델링",경력5년↑,학력무관,대구달서구외,정규직,,,
803,[전략사업부] 정보보안 기획 및 아키텍트,/Recruit/GI_Read/42965470?rPageCode=SL&logpath=21,㈜이글루코퍼레이션,"['경력3년↑', '초대졸↑', '서울송파구', '정규직', '팀원']","기술기획, 정보보안, 정보보안, 정보통신, 제품기획, 정보보안",경력3년↑,초대졸↑,서울송파구,정규직,팀원,,
804,[보안관제센터] 보안관제/악성코드분석 경력 채용 (부산),/Recruit/GI_Read/42965462?rPageCode=SL&logpath=21,㈜이글루코퍼레이션,"['경력1년↑', '초대졸↑', '부산남구', '정규직', '팀원']",시스템운영,경력1년↑,초대졸↑,부산남구,정규직,팀원,,
805,[보안관제센터] 모의해킹 및 취약점 진단 경력 채용 (수도권),/Recruit/GI_Read/42965428?rPageCode=SL&logpath=21,㈜이글루코퍼레이션,"['경력1년↑', '초대졸↑', '서울송파구외', '정규직', '팀원']","보안관제, 정보보안",경력1년↑,초대졸↑,서울송파구외,정규직,팀원,,
