링크,회사명,법인명,채용내용,태그,뱃지,근무지,모집구분,학력조건
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623614,스마티소프트(주),None,"javascript, java분야 개발자 모집","['백엔드', '서버개발웹개발JavaLinuxC# 외']",None,경기 성남시 수정구 외,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46618282,현대자동차(주),현대자동차그룹,[선행기술원] 고해상도 RADAR 시스템 개발 (RF회로/안테나),"['자율주행구조해석', '설계회로설계']",None,경기 성남시 분당구,경력 5년↑,석사↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623564,(주)아크데이타,데이타뱅크그룹,[대구] SW테스트 / 솔루션 엔지니어를 모집합니다. (신입/경력),"['데이터엔지니어DBAQA', '테스터SE(시스템엔지니어)데이터마이닝 외']",IT개발·데이터 스크랩 급상승,대구 수성구,경력무관 · 정규직 외,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46489260,(주)리더스시스템즈,None,마케팅&기술영업&Pre-Sales 채용 [11-12월 하남본사 확장이전],"['S', 'W아키텍쳐기술영업IT영업행사기획 외']",영업·판매·무역 지원 급상승,서울 영등포구 외,경력 1년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623556,주식회사 에스이정보,None,"사내 인프라 사업관리, 유지보수 - 경력 채용",['네트워크방화벽인프라유지보수'],None,서울 영등포구,경력 4년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46618214,현대자동차(주),현대자동차그룹,[선행기술원] 차량용 SoC 반도체 개발 (SW),"['솔루션임베디드S', 'W아키텍쳐반도체 외']",생산 지원 급상승,경기 성남시 분당구,경력 15년↑,석사↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623544,펜토주식회사,None,[ (주) 펜토 ] Mobile App (Android/ios) 개발자 모집,['앱개발AndroidiOS'],None,서울 강남구,경력무관 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623542,에이치원래디오(주),에치에프알그룹,소프트웨어 개발자 정규직 경력사원 채용(임베디드 리눅스 기반),"['네트워크솔루션S', 'WC++임베디드리눅스 외']",None,경기 안양시 동안구,경력 3년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623540,한영회계법인,None,마켓부문 Strategy & Analytics 경력직,['PythonR사업기획전략기획기획 외'],None,서울 영등포구,경력 2년↑ · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46489368,(주)리더스시스템즈,None,엔지니어 모집 [11-12월경 하남 본사 확장이전],['기술지원네트워크VDILinux유지보수 외'],None,서울 영등포구 외,경력무관 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46567443,(주)딜리버드코리아,None,웹 기반 자체 물류 시스템 개발 및 유지보수 직원 모집합니다.,"['백엔드', '서버개발웹개발유지보수프론트엔드AWS 외']",None,부산 해운대구,3 ~ 7년 · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46489481,(주)리더스시스템즈,None,백엔드&프론트엔드 개발자 모집 [11-12월경 하남 본사 확장이전],"['백엔드', '서버개발프론트엔드APICSSHTML 외']",None,서울 영등포구 외,경력 2년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46579745,(주)이너버스,None,모집분야명 :  IT보안 - SIEM 솔루션 기술 엔지니어 (경력/신입),['데이터분석가데이터엔지니어정보보안네트워크Docker 외'],취업축하금,서울 영등포구 외,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46371883,콘텔라(주),None,Private 4G 5G Core 소프트웨어 개발,['정보통신C++LinuxR'],None,경기 성남시 분당구,경력무관 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623475,(주)엔스테이지,None,[엔스테이지] 로컬라이제이션 담당자 채용,['GM(게임운영)솔루션'],None,경기 성남시 수정구,경력무관 · 인턴직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=44905232,알테어엔지니어링(주),None,Application Developer (ECAD),"['S', 'WC#C++C언어Git 외']",취업축하금,경기전체 외,6 ~ 15년 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46603718,주식회사 버넥트,None,버넥트 경력직 채용(솔루션 영업),['AR(증강현실)VR(가상현실)기술영업기업영업PM(프로젝트매니저) 외'],None,서울 용산구,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623421,(주)이젠아카데미,None,[이젠아카데미교육그룹] IT 교육상담/교육멘토/교육매니저 채용,['IT컨설팅안내데스크교육행정영업마케팅IT영업 외'],None,서울 금천구,경력무관 · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46411799,스마트비즈(주),None,자사 ERP 개발 및 쇼핑몰개발 팀장 채용 공고,"['백엔드', '서버개발프론트엔드AjaxJavaJavascript 외']",None,서울 서초구,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46603635,주식회사 버넥트,None,버넥트 경력직 채용(연구개발),"['백엔드', '서버개발웹개발컴퓨터비전AR(증강현실)DevOps 외']",None,서울 용산구,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623384,(주)티맥스에이아이,티맥스에이앤씨그룹,[TmaxAI] 개발 연구원 채용,['앱개발웹개발SE(시스템엔지니어)딥러닝머신러닝 외'],None,경기 성남시 분당구,경력무관 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46622751,울산항만공사,해양수산부그룹,2024년 상반기 체험형 청년인턴 채용공고,['기술지원정보통신사무보조사무행정시설관리 외'],None,울산 남구,신입 · 인턴직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623373,(주)투아이엠,None,전산센터 시스템 서버 운영 요원 OP 모집,"['백엔드', '서버개발네트워크IDCLinux']",None,서울 영등포구 외,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46604139,주식회사 버넥트,None,버넥트 경력직 채용(마케팅전시/PM/기획),"['AR(증강현실)VR(가상현실)서비스기획UI', 'UX기획 외']",None,서울 용산구,경력 2년↑ · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46622674,울산항만공사,해양수산부그룹,2023년 하반기 신입직원 채용공고,"['유지보수정보보안인프라정보통신S', 'W 외']",None,울산 남구,신입 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623361,(주)토마스,토마스그룹,(주)토마스 협동로봇 기술지원/영업 경력직 채용,['기술지원기술영업로봇엔지니어영업'],None,경기 안양시 동안구,경력 2년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46593227,(주)아정네트웍스,None,[아정] 강남 연구소 Web QA 경력직 채용,"['백엔드', '서버개발앱개발웹개발퍼블리셔프론트엔드 외']",None,서울 강남구 외,경력 2년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623323,(주)사우정보기술,None,"OS (Linux, Unix) 엔지니어 모집","['백엔드', '서버개발정보보안DBASE(시스템엔지니어)네트워크 외']",None,서울 구로구,경력무관 · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46275140,(주)고훈테크,None,DB보안 엔지니어 채용 공고(신입/경력),['DBALinuxOracleDBSQLUnix'],None,서울 송파구,신입 · 경력 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623312,(주)사우정보기술,None,클라우드 서버 운영자 모집,"['백엔드', '서버개발정보보안DBASE(시스템엔지니어)네트워크 외']",None,서울 구로구,경력무관 · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623311,(주)다이나믹디자인,다이나믹디자인그룹,다이나믹디자인 IT분야 채용 공고,['유지보수네트워크'],None,광주 북구,경력무관 · 계약직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46501269,(주)인피닉,None,해외 데이터 가공 프로젝트 매니저,['데이터라벨링머신러닝딥러닝'],None,서울 금천구,경력 2년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623298,(주)사우정보기술,None,시스템운영 및 보안관리 사원모집,"['백엔드', '서버개발정보보안DBASE(시스템엔지니어)네트워크 외']",None,서울 구로구,신입 · 경력 · 정규직 외,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623291,(주)사우정보기술,None,2023년도 자바개발자 신입&경력직 모집,"['백엔드', '서버개발앱개발웹개발프론트엔드SE(시스템엔지니어) 외']",None,서울 구로구,신입 · 경력 · 정규직 외,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623288,(주)캐스트이즈,None,(주)캐스트이즈 시스템엔지니어 모집(신입/경력),['SE(시스템엔지니어)클라우드솔루션'],None,서울 관악구,신입 · 경력 · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623281,(주)사우정보기술,None,천안 IDC 센터 사원모집,['기술지원유지보수정보보안네트워크보안관제 외'],None,서울 구로구,경력무관 · 정규직 외,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623250,아센텍(주),세종공업그룹,세종공업(주) 그룹 계열사 아센텍(주) 인사/시설/전산,"['데이터분석가데이터엔지니어백엔드', '서버개발보안컨설팅앱개발 외']",None,충남 아산시 외,1 ~ 5년 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46600377,(주)유비쿼스홀딩스,유비쿼스홀딩스그룹,[유비쿼스홀딩스] 계열사 (주)넥싸이트 SW개발자 채용,"['S', 'W기술지원임베디드펌웨어API 외']",None,경기 안양시 동안구,신입 · 경력 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623234,아센텍(주),세종공업그룹,세종공업(주) 그룹 계열사 아센텍(주) 총무/전산/시설 담당자,['기술지원유지보수정보보안CISO네트워크 외'],None,충남 아산시 외,1 ~ 3년 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46604923,(주)더즌,None,(주)더즌 채용 (개인정보보호 담당자),['기술지원보안컨설팅정보보안SE(시스템엔지니어)방화벽 외'],None,서울 서초구,3 ~ 7년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623181,(주)아스트론시큐리티,None,Cloud 기반 S/W 백엔드 경력 개발자 모집 (00명),"['백엔드', '서버개발웹개발APIGoLangJava 외']",None,서울 강남구 외,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623157,(주)웨이브릿지,None,[웨이브릿지] QA 담당자,"['QA', '테스터블록체인핀테크Git']",None,서울 중구,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46407083,나무아이씨티(주),나무기술그룹,Linux/Nutanix 엔지니어 채용정규직,['기술지원SE(시스템엔지니어)클라우드LinuxNutanix'],None,경기 수원시 영통구,경력무관 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46301371,(주)금강이엠씨,None,전산실 (신입 · 경력) 채용공고,"['S', 'WC++유지보수C#SQL']",None,경기 평택시,경력무관 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623112,(주)직방,직방그룹,[직방] Client Software Engineer,['게임개발웹개발프론트엔드영상처리.NET 외'],None,서울 강남구,경력 3년↑ · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623095,(주)링네트,링네트그룹,[용인 상주] 네트워크 엔지니어 정규직 채용,['기술지원SE(시스템엔지니어)네트워크방화벽솔루션 외'],None,경기 용인시 기흥구,경력 2년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623089,(주)링네트,링네트그룹,(주)링네트 네트워크 필드엔지니어 경력직 수시채용,['기술지원데이터엔지니어유지보수CISO네트워크 외'],None,서울 구로구,경력 3년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46606404,(주)웨이브엔텍,None,(주)웨이브엔텍  양산지사 통신공사 사무직원 모집,['네트워크통신설계통신공사'],None,경남 양산시,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623082,(주)링네트,링네트그룹,네트워크 엔지니어 정규직 채용 (NAVER 춘천IDC 상주),['기술지원SE(시스템엔지니어)네트워크방화벽솔루션 외'],None,강원 춘천시,경력 1년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623081,(주)파이디지털헬스케어,카카오그룹,헬스케어 플랫폼 개발자 채용,['인프라클라우드DBMSETLRDBMS 외'],None,서울 서대문구,2 ~ 10년 · 정규직 외,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46516864,(주)웨이브엔텍,None,(주)웨이브엔텍  마산지사 통신공사 사무직원 모집,['네트워크통신설계통신공사'],None,경남 창원시,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46510999,(주)대륜컨설팅,None,(주)대륜컨설팅 개발팀 부문별 모집,"['데이터분석가백엔드', '서버개발앱개발웹개발API 외']",None,부산 해운대구,경력 3년↑ · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46457922,(주)디자인힐링,None,[디쟈트가구] 쇼핑몰 웹디자이너 모집합니다.,['HTML웹디자인일러스트레이터PhotoShop상세페이지'],None,서울 중랑구 외,경력무관 · 정규직,"대학(2,3년)↑"
/zf_user/jobs/relay/view?view_type=list&rec_idx=46619932,나래에너지서비스(주),None,여주사업소 경력구성원 영입,['유지보수영어자동제어화학플랜트전기제어'],None,경기 여주시,경력 8년↑ · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623018,(주)네오시스,None,[경력/신입] 서버엔지니어 모집(내일채움공제가능),"['백엔드', '서버개발유지보수VDILinuxUnix 외']",IT개발·데이터 지원 급상승,대구 서구,신입 · 경력 · 정규직,고졸↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46548603,저스트엑스 주식회사,None,Android Engineer,['앱개발AndroidKotlin'],취업축하금,서울 성동구 외,4 ~ 8년 · 정규직,학력무관
/zf_user/jobs/relay/view?view_type=list&rec_idx=46623000,(주)명지정보기술,None,"신입/경력 개발자(JAVA, JSP, Android, iOS) 모집","['백엔드', '서버개발앱개발웹개발프론트엔드반응형웹 외']",None,전북 전주시 완산구 외,신입 · 경력 · 정규직,대학교(4년)↑
/zf_user/jobs/relay/view?view_type=list&rec_idx=46548601,저스트엑스 주식회사,None,iOS Engineer,['앱개발iOSObjective-CSwiftFLEX'],취업축하금,서울 성동구 외,4 ~ 8년 · 정규직,학력무관
